id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25809641,Light & Spacious Artist Loft with Vintage Charm,28484697,Mariah,Brooklyn,Red Hook,40.67304,-74.01231,Entire home/apt,200,2,10,2019-05-23,0.87,1,345
1752206,Elegant 1b Near Everything,5243858,Yvonne,Manhattan,Chelsea,40.74314,-73.9957,Entire home/apt,200,2,144,2019-07-05,2.07,1,263
29799920,Ultra Modern Two Bedroom with Amazing Views,63875726,Jason,Manhattan,Murray Hill,40.74441,-73.97328,Entire home/apt,215,5,0,,,1,51
5881858,Newly renovated 1 bedroom apartment,3311124,Georgie,Manhattan,East Village,40.73172,-73.98874,Entire home/apt,220,2,0,,,1,0
17283064,法拉盛summer家(B)closed to JFK&LGA&Citi Field#parking,62023756,Chang,Queens,Fresh Meadows,40.74624,-73.78327,Private room,69,1,62,2019-07-05,4.26,3,65
811299,Radiant Cobble Hill - 1 bedroom,4231668,Darren,Brooklyn,Boerum Hill,40.68515,-73.99055,Entire home/apt,119,5,42,2017-01-02,0.53,1,0
29982644,Don’t miss it! Cozy Space is Available in Queens!,129875945,Judit,Queens,Forest Hills,40.71694,-73.83442,Private room,100,2,3,2019-05-07,0.42,1,161
16361717,Apartment in the heart of Williamsburg Brooklyn!,90829719,Mat,Brooklyn,Williamsburg,40.71381,-73.95040999999999,Entire home/apt,125,1,112,2019-06-23,3.65,1,221
5512274,West Village Ground Floor Studio,7033514,Paul,Manhattan,West Village,40.73426,-74.00525,Entire home/apt,199,1,1,2015-10-30,0.02,1,0
24727443,Charming Newly Renovated West Village Apartment,7339898,Leah,Manhattan,Greenwich Village,40.72975,-74.00157,Entire home/apt,200,3,18,2019-07-01,1.28,1,10
26518779,Tranquil East Village apartment,6072790,Lotte,Manhattan,East Village,40.72607,-73.97851,Entire home/apt,220,3,3,2019-06-27,0.28,1,25
15355844,"Big East Village bedroom, heart of Manhattan",32707981,Ben,Manhattan,East Village,40.72396,-73.98940999999999,Private room,120,2,5,2017-04-09,0.16,4,0
23222310,Awesome cozy bedroom in hip area,30940393,Sarah,Brooklyn,Bushwick,40.68901,-73.90768,Private room,43,2,39,2018-12-27,2.31,2,0
24872721,Light filled spacious 2 bed room apartment,17620937,Brittany,Manhattan,Washington Heights,40.83534,-73.94354,Entire home/apt,150,2,3,2019-03-10,0.25,1,35
34940756,Hello! This is a very cozy space in Williamsburg!!,259630588,Alina,Brooklyn,Williamsburg,40.71867,-73.94884,Private room,149,2,1,2019-05-26,0.68,2,0
17682955,Quiet private room near Columbia University,54677014,Andrea,Manhattan,Harlem,40.822790000000005,-73.9517,Private room,79,2,72,2019-06-25,2.59,1,160
28218710,Brooklyn Apartment,213141901,Amparo,Brooklyn,Bedford-Stuyvesant,40.67841,-73.94476999999999,Private room,75,6,1,2018-10-01,0.11,1,88
36351709,Fidi 1 Bedroom,28983064,Joseph,Manhattan,Financial District,40.70664,-74.01258,Private room,57,30,0,,,1,66
2175827,Room Bedford Heart of Williamsburg,909577,Jaclyn,Brooklyn,Williamsburg,40.71354,-73.96183,Private room,75,2,183,2019-06-30,3.03,3,154
31956547,Your Private Place in a Cozy Casa,135858587,Daniel,Brooklyn,Crown Heights,40.673,-73.95043000000001,Private room,70,1,8,2019-07-05,2.53,1,75
24831635,Comfortable an Nice Bedroom to relax,187718165,Magui,Queens,Briarwood,40.71007,-73.81483,Private room,30,1,24,2019-06-12,1.67,1,6
22970376,Sunny room in Sunnyside New York,24600315,Diana,Queens,Sunnyside,40.74355,-73.92557,Private room,89,1,0,,,1,0
26607493,LES - Lower East Side,73269245,Borna,Manhattan,Chinatown,40.71443,-73.99348,Private room,55,7,1,2018-08-15,0.09,1,0
1578721,"Huge, Sunny Greenpoint Flat",999689,Eric,Brooklyn,Greenpoint,40.72887,-73.95163000000001,Private room,35,30,5,2014-04-23,0.07,1,97
10040717,Great walk-in studio Apartment in a private house,9059810,Vlad,Manhattan,Civic Center,40.71316,-74.00498,Private room,169,4,0,,,3,89
9995077,Cozy Bedford Garden Bedroom,51348096,Stanley,Brooklyn,Flatbush,40.651340000000005,-73.958,Private room,65,1,0,,,1,0
22613221,Astoria very close to Manhattan private bedroom,117195769,Simone,Queens,Astoria,40.76334,-73.90977,Private room,45,1,4,2018-02-25,0.23,3,0
2151479,Newly renovated house,10981050,Rhonda,Brooklyn,Bedford-Stuyvesant,40.68922,-73.94626,Entire home/apt,111,3,104,2019-06-17,1.65,1,261
32108317,Beautiful 2 Bedr in Landmarked Brooklyn Brownstone,16543733,Sylvester,Brooklyn,Crown Heights,40.6757,-73.95121,Entire home/apt,160,3,9,2019-06-23,2.35,1,109
4745876,Urban sanctuary in the heart of NYC,21047204,Michael,Queens,Long Island City,40.74821,-73.94803,Entire home/apt,150,2,1,2014-12-31,0.02,1,0
22310190,COZY&QUITE WITH PARK AROUND THE BLOCK BARS & SHOPS,163103487,Raquel,Manhattan,East Village,40.72515,-73.98422,Entire home/apt,199,7,13,2019-06-11,0.82,1,349
398281,One Block From Central Park!,325790,Michael,Manhattan,Upper East Side,40.78521,-73.95489,Entire home/apt,200,7,30,2016-12-04,0.34,1,224
9026485,Luxury Studio Apt in NYC Financial District!,30283594,Kara,Manhattan,Financial District,40.70776,-74.01514,Entire home/apt,169,30,2,2016-06-28,0.05,121,364
17791938,Seperate Appartement in Appartement Bklyn Hights,16302498,Andreas,Brooklyn,Brooklyn Heights,40.69253,-73.99249,Private room,150,2,61,2019-06-16,2.36,1,117
12083016,Entire huge 2BR Apt in East Village - Aug. 14-27!!,7226962,John,Manhattan,East Village,40.72716,-73.98264,Entire home/apt,200,4,3,2016-08-26,0.08,1,0
12911110,"Sunny studio on UWS, steps to park",5317451,Kelly,Manhattan,Upper West Side,40.78397,-73.97063,Entire home/apt,90,8,1,2016-06-19,0.03,1,0
12584072,Historic Gem Close to SI Ferry,68252461,Natalia,Staten Island,Clifton,40.62349,-74.07596,Entire home/apt,165,1,108,2019-06-20,2.78,1,298
18311851,Avenue K,126663154,Henrietta,Brooklyn,Canarsie,40.64519,-73.89054,Private room,71,2,2,2019-06-20,0.11,1,364
23462813,Gorgeous Luxury 3 Bedroom steps from Prospect Park,175082875,Scott And Jill,Brooklyn,Windsor Terrace,40.65814,-73.97718,Entire home/apt,250,2,81,2019-06-09,4.89,1,213
13276320,Beautiful place sunny and quite,74823629,Roberto,Queens,Ditmars Steinway,40.77388,-73.91598,Private room,125,1,6,2016-12-29,0.17,1,0
6477272,Astoria HUGE Balcony PRIME location,6696648,Chris,Queens,Astoria,40.7666,-73.92079,Entire home/apt,155,6,4,2017-01-01,0.11,1,173
33169495,Clean and convenient in the heart of Brooklyn,389297,Jonathan,Brooklyn,Boerum Hill,40.68872,-73.98938000000001,Entire home/apt,126,5,0,,,1,0
14648556,"14 min to Columbus Circle, 20 min to Times Square",597901,Johannes,Manhattan,Harlem,40.82663,-73.94624,Private room,60,1,55,2019-06-22,1.59,1,57
32311383,The Projects Gallery,44262594,Sam,Brooklyn,Fort Greene,40.68495,-73.97438000000001,Private room,85,4,0,,,1,365
2659732,Private room in Charming Greenpoint,3842134,Dawn,Brooklyn,Greenpoint,40.72561,-73.94745,Private room,52,5,7,2019-06-20,0.18,3,342
29341038,Very comfortable and clean,28960938,Vinroy,Bronx,Unionport,40.82598,-73.85203,Private room,90,7,0,,,1,180
8355713,Cozy Private Brooklyn Bed room,44042396,Gabriel,Brooklyn,Crown Heights,40.66754,-73.95265,Private room,40,4,3,2016-04-30,0.07,1,0
17076329,"Discount at Manhattan Club NYC,  June 16-19, 2019",2190447,Stacey,Manhattan,Midtown,40.7658,-73.98218,Entire home/apt,275,7,0,,,1,0
5642982,Room One in cozy apartment_1,26080167,Douglas,Manhattan,Washington Heights,40.83481,-73.94317,Private room,82,2,11,2019-05-31,0.32,3,364
26443376,Big 1BR in PRIME Bushwick! 2 blocks to L Train!,6293227,Nish,Brooklyn,Bushwick,40.70148,-73.91834,Entire home/apt,90,3,9,2019-06-01,0.74,1,0
34844175,Room with a private bathroom in modern BK building,25701819,Gorkem,Brooklyn,Bedford-Stuyvesant,40.68961,-73.9232,Private room,55,16,0,,,1,0
1678809,Sunny Spacious Retro 1 Bedroom,8619985,Mel,Brooklyn,Bedford-Stuyvesant,40.69143,-73.93933,Entire home/apt,96,2,14,2019-06-25,4.62,1,50
15495132,LARGE 2 BEDROOM APT NEAR CENTRAL PARK,9293730,Inna,Manhattan,East Harlem,40.78815,-73.9436,Entire home/apt,95,30,12,2019-05-14,0.38,16,338
3393798,Greenwich Village cozy 1-2BD with outdoor space,8597778,Nadine,Manhattan,West Village,40.73817,-74.00274,Entire home/apt,249,3,6,2016-08-11,0.1,1,0
19911921,Cozy 1 bedroom in the heart of E. Village,15932734,Komail,Manhattan,East Village,40.72688,-73.98546,Entire home/apt,160,3,20,2019-05-18,0.89,1,0
4874735,Beautiful Apt in Prime NY Location,516877,Julie,Manhattan,Hell's Kitchen,40.76332,-73.9863,Entire home/apt,275,2,0,,,1,0
19087695,"★2 mins to Subway B/Q, Great for budget travel★",51380878,Jean Paul,Brooklyn,Flatbush,40.65067,-73.96061999999999,Private room,33,2,71,2019-06-18,3.17,2,15
27251398,EAST RIVER VIEW~HIRISE STUDIO,200380610,Pranjal,Manhattan,Midtown,40.75424,-73.96311999999999,Entire home/apt,200,30,0,,,65,364
34935216,"Spacious, bright & charming 1-bedroom in East Vil.",2982441,Maher,Manhattan,East Village,40.7319,-73.98658,Entire home/apt,180,8,1,2019-06-17,1.0,1,188
3694498,Welcome to Williamsburg!,18646528,Catherine,Brooklyn,Williamsburg,40.71385,-73.94156,Entire home/apt,165,3,6,2017-04-01,0.1,1,0
10544239,Charming East Village apartment,16911296,Gurdane,Manhattan,East Village,40.72997,-73.98633000000001,Private room,129,1,11,2016-10-31,0.27,1,0
11257497,"Sunny, Kid Friendly 2 Bedroom",56066134,Jocelyn,Manhattan,Washington Heights,40.85585,-73.93741,Entire home/apt,125,5,2,2017-01-01,0.05,1,0
33047256,Cozy Boutique Studio | Heart of NYC,11391775,Aidin,Manhattan,Kips Bay,40.74284,-73.97967,Entire home/apt,150,1,22,2019-06-26,7.02,1,29
29518861,Fantastic private room!,14061862,Jay,Brooklyn,Bedford-Stuyvesant,40.69816,-73.94703,Private room,55,2,20,2019-06-24,2.64,3,332
31490659,"‘’AROUND THE CORNER’’  QUEENS, NY",12394498,Anna,Queens,Maspeth,40.7282,-73.89135,Entire home/apt,90,3,9,2019-07-05,6.75,1,121
36168631,The coziest garden apartment in Harlem!!,4169722,Jophiel,Manhattan,Harlem,40.80637,-73.94282,Entire home/apt,100,2,0,,,1,11
13937820,Huge Private Room in Williamsburg/Buschwick!!,33902900,Cristina,Brooklyn,Williamsburg,40.70875,-73.94270999999999,Private room,55,2,2,2016-08-01,0.06,1,0
33444872,Huge shared space East Village Female guests only,173386569,J,Manhattan,Gramercy,40.73392,-73.98085,Shared room,70,3,3,2019-06-23,1.38,2,0
4343312,Room For Rent,22548091,Cynthia,Manhattan,Harlem,40.80733,-73.95642,Private room,57,7,3,2019-07-06,0.22,2,222
24714137,Heart of Lower East Side,186798498,Vito & Miriam,Manhattan,Lower East Side,40.7157,-73.98864,Entire home/apt,160,2,50,2019-07-05,4.05,1,325
28014842,1BR Central park apartment with lots of sunshine!,137358866,Kazuya,Manhattan,East Harlem,40.79422,-73.94421,Entire home/apt,76,30,3,2019-03-31,0.36,103,219
1890851,"Stylish,Sunny, spacious luxury loft",6321587,Bud,Brooklyn,Bedford-Stuyvesant,40.68166,-73.94325,Entire home/apt,149,2,20,2019-06-09,0.31,1,355
7707191,1 room in 3 bdrm apt 78th and 3rd,38301594,Shana,Manhattan,Upper East Side,40.774840000000005,-73.95725999999999,Private room,80,1,2,2015-09-19,0.04,2,0
4838540,"103rd st/lex/clean, Comfort and big  room",10600973,Mj,Manhattan,East Harlem,40.79113,-73.94792,Private room,65,5,7,2018-05-14,0.22,1,80
25673769,Comfortable and bright bedroom in a great location,28753907,Pablo & Anastasiya,Queens,Astoria,40.76,-73.90684,Private room,60,2,35,2019-06-30,2.67,1,204
3464727,Fabulous 1 Bedroom Apt for 1 week,17456385,Kelsey,Manhattan,Hell's Kitchen,40.76753,-73.98397,Entire home/apt,150,1,0,,,1,0
36036850,Spacious room in historic brownstone,60404912,Ira,Brooklyn,Flatbush,40.64235,-73.95227,Private room,50,2,1,2019-07-07,1.0,1,7
26004226,Best location - spacious room,395627,Deepika,Manhattan,Upper East Side,40.76279,-73.96266,Private room,125,1,16,2019-06-23,1.26,1,80
20120907,Hip flat in the heart of Astoria,46801421,Emily,Queens,Astoria,40.77133,-73.92119,Entire home/apt,120,3,11,2019-01-01,0.48,1,6
6596747,Bedroom in FABULOUS W. Village Apt!,4654046,Kate,Manhattan,West Village,40.73086,-74.00506999999999,Private room,105,2,111,2019-07-04,2.31,1,92
21630186,Charming Bedroom in Downtown Manhattan,12838834,Tania,Manhattan,Lower East Side,40.72112,-73.98493,Private room,80,5,5,2018-01-12,0.26,2,0
29513311,Two beds in a spacious Studio!,222249602,Omar,Manhattan,East Harlem,40.78552,-73.94153,Entire home/apt,145,1,30,2019-06-21,3.61,1,144
36144863,Amazing  2 bed 2 bath in Williamsburg,14098199,Lucas,Brooklyn,Williamsburg,40.71413,-73.95685,Entire home/apt,250,5,0,,,1,209
26916746,Brooklyn Home,193502084,Linda,Brooklyn,Borough Park,40.63886,-74.00391,Private room,40,1,26,2019-03-20,2.29,8,0
9894602,Large Room in Sunny Astoria Apt,10456845,Taylor,Queens,Astoria,40.75764,-73.92283,Private room,65,1,2,2018-08-11,0.05,2,0
13431961,Amazing Brownstone Studio @ Central Park West,76601346,Alexandrinho,Manhattan,Upper West Side,40.7847,-73.97155,Entire home/apt,179,2,98,2019-06-21,2.71,1,151
2958412,A beautiful modern 3 bedroom apt,15099550,Bah.,Manhattan,Harlem,40.80879,-73.94126999999999,Entire home/apt,290,1,77,2019-07-01,1.25,1,252
35425682,** Location~Location~Location in Time Square **,266477120,Mary,Manhattan,Hell's Kitchen,40.76125,-73.98848000000001,Entire home/apt,120,3,2,2019-07-05,2.0,1,203
10460113,BELLA CASA-Private Room-queen bed-historical NYC!!,16480700,Eddie&Vlad,Manhattan,Harlem,40.82021,-73.95307,Private room,87,1,80,2018-12-28,2.29,7,55
23060372,Beautiful Studio Apartment in Prime UWS Manhattan!,12554853,Isabel,Manhattan,Upper West Side,40.79653,-73.96887,Entire home/apt,75,1,32,2018-11-25,1.87,1,0
8720070,Central & Cute Studio by Union Sq!,4319369,Sarena,Manhattan,Gramercy,40.73438,-73.9853,Entire home/apt,155,3,17,2016-08-10,0.37,1,0
18877694,Cozy Guestroom ,131354448,Tammie,Queens,Flushing,40.75364,-73.8108,Private room,50,2,51,2019-06-24,1.98,4,156
32302978,Bright 1b on quiet Williamsburg street,2943364,Alison,Brooklyn,Williamsburg,40.71177,-73.96464,Entire home/apt,120,3,4,2019-07-01,0.88,1,8
16205491,BEAUTIFUL 1-BEDROOM @ דירה שווה בוויליאמסבורג,8682765,Nimrod,Brooklyn,Williamsburg,40.71497,-73.93905,Entire home/apt,150,7,0,,,1,0
15770469,Large sunny room Williamsburg ten mins to City,101982307,Belinda,Brooklyn,Williamsburg,40.71512,-73.95655,Private room,80,2,29,2018-10-30,0.9,2,34
9901706,Cute big one bedroom,1904415,Natalie,Manhattan,Upper West Side,40.77789,-73.97700999999999,Entire home/apt,180,1,0,,,1,0
8054651,Private Sunlight Room in Brownstone Near Subway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.68929,-73.93079,Private room,79,1,296,2019-06-27,6.37,7,59
29364445,Lil A's Place- 60 Seconds to the Train-Location!!,220479551,Betty,Queens,Astoria,40.75684,-73.91705,Private room,65,1,4,2019-06-23,0.64,1,88
28428327,Private Sunny Room  — Murray Hill NYC,16624745,Katie,Manhattan,Murray Hill,40.74721,-73.97398000000001,Private room,100,1,12,2019-05-13,1.7,3,58
7664594,1 Bedroom Park Slope 1 Block Subway,40234779,Tristan,Brooklyn,Sunset Park,40.66016,-73.99813,Private room,60,1,0,,,1,0
3738756,1 BR Beautiful Central Williamsburg,10675384,John,Brooklyn,Williamsburg,40.72037,-73.9596,Entire home/apt,140,30,21,2016-09-13,0.38,1,252
28816767,THE CREATIVE CAVE BY CONEY ISLAND,217332035,Rose,Brooklyn,Sheepshead Bay,40.59063,-73.94588,Private room,37,1,1,2018-10-07,0.11,2,364
114229,Lower East Side 2 Bedroom Apt,314941,Tony,Manhattan,Lower East Side,40.71895,-73.99434000000001,Entire home/apt,211,1,52,2019-06-08,0.6,3,361
34088667,"One master bedroom near Q10,Q24 BUS STOP, A train",179951095,Balwinder,Queens,Richmond Hill,40.69035,-73.82238000000001,Private room,78,1,14,2019-07-05,5.83,1,356
27227655,Intimate Private Room,205032591,Annie,Brooklyn,Bedford-Stuyvesant,40.68635,-73.94821,Private room,55,2,18,2019-06-04,1.6,4,359
36276575,Prime West Village One Bedroom,6432439,Annie,Manhattan,West Village,40.734770000000005,-74.00246,Entire home/apt,299,3,0,,,1,107
27162696,Sweet BR (A) in owner's duplex very near subway,35983559,Laura,Brooklyn,East Flatbush,40.63956,-73.95033000000001,Private room,75,3,10,2019-06-30,0.91,3,123
26037255,Private Room! AMAZING area in SoHo!,192951036,Jasmine,Manhattan,West Village,40.72918,-74.00482,Private room,209,1,40,2019-07-01,3.09,10,247
8883269,Cute 1 bedroom apt close to all,46482708,Djamal,Queens,Maspeth,40.72582,-73.90549,Entire home/apt,100,3,74,2019-05-20,1.63,1,321
2057553,PRIVATE ROOM in Peacuful 2-Bedroom,10535719,Mike,Manhattan,East Harlem,40.79981,-73.94048000000001,Private room,75,7,7,2018-10-15,0.12,3,328
8173609,Cozy Apartment Next To Central Park,43137812,Lenny,Manhattan,Harlem,40.80089,-73.95674,Entire home/apt,200,2,113,2019-06-21,2.46,1,197
19925397,"Modern, big and comfy space in the heart of NYC",46708895,Victor,Bronx,Mount Hope,40.84899,-73.90375,Entire home/apt,250,2,45,2019-06-25,2.18,1,289
10038823,"Apartment for 5, Midtown Manhattan",48681257,Celia,Manhattan,Midtown,40.75828,-73.96285999999999,Entire home/apt,220,1,116,2019-06-23,2.89,1,264
13879391,Spaceous Bushwick Two Floor Apartment,6013624,Charlie,Brooklyn,Bushwick,40.6988,-73.91239,Private room,55,2,0,,,1,0
31815508,Private room with a great location in Manhattan,124028462,Sergii,Manhattan,Harlem,40.80492,-73.95817,Private room,59,30,2,2019-05-13,0.5,3,333
15253883,Spacious & Bright Midtown 1 Bedroom -Elevator Bldg,96867847,Matthew,Manhattan,Midtown,40.75723,-73.96313,Entire home/apt,175,2,10,2018-08-29,0.31,1,0
16984336,One bedroom apt in a luxury Building,23297219,Aurora,Brooklyn,Williamsburg,40.71819,-73.96531999999999,Entire home/apt,99,4,16,2018-03-23,0.54,2,86
8024,CBG CtyBGd HelpsHaiti rm#1:1-4,22486,Lisel,Brooklyn,Park Slope,40.680690000000006,-73.97706,Private room,130,2,130,2019-07-01,1.09,6,347
22058411,"Spacious, Modern Two Bedroom, Two Bath in Harlem",4012917,Laura,Manhattan,East Harlem,40.8014,-73.94386,Entire home/apt,200,5,7,2019-01-04,0.38,1,9
34396674,Cozy sun-fillled Astoria RM near Broadway station.,137358866,Kazuya,Queens,Astoria,40.76571,-73.92758,Private room,48,30,0,,,103,242
24476209,Inexpensive Private Room with NYC / SIUH Access #2,104812805,Amarjit S,Staten Island,Arrochar,40.59761,-74.08346999999999,Private room,33,4,6,2019-03-26,0.41,8,285
26876289,2BR 3BD 1.5BA / Rooftop & Balcony / Airport PickUp,47424665,Brian,Queens,Ridgewood,40.70676,-73.91107,Entire home/apt,280,2,40,2019-06-24,3.53,2,104
22387975,Private room in Williamsburg close to subway,61394859,Katia,Brooklyn,Williamsburg,40.718790000000006,-73.9402,Private room,50,9,0,,,1,0
20711362,"Subway-adjacent, spacious bedroom w private deck",7138847,Chelsea,Brooklyn,Bedford-Stuyvesant,40.67865,-73.94230999999999,Private room,75,1,4,2018-04-02,0.25,3,0
21244514,Luxurious Apt3 with  Manhattan views on roof deck,153565366,Hugo,Brooklyn,Gowanus,40.67543,-73.98455,Entire home/apt,250,4,70,2019-07-07,3.51,3,174
19680275,Nice & new room in 2 bedroom  apt. Washer/dryer 2R,122498535,Gf,Brooklyn,East Flatbush,40.65695,-73.92558000000001,Private room,40,30,0,,,3,326
14147107,"Spacious, Quiet 1 Bedroom in Hamilton Heights",76838000,Catherine,Manhattan,Harlem,40.83117,-73.94846,Entire home/apt,75,1,5,2018-08-26,0.14,1,0
35803559,*NEW* Bright Spacious Brooklyn 2 Bedroom Sleeps 9,133005440,Alex,Brooklyn,Bedford-Stuyvesant,40.6811,-73.95823,Entire home/apt,125,2,1,2019-06-23,1.0,2,342
36025215,Gorgeous sunny room in fabulous Brooklyn duplex,3103656,Laurel,Brooklyn,Bushwick,40.69184,-73.90924,Private room,99,3,0,,,2,150
20729133,Cool Brownstone for September,31306976,Hunter,Brooklyn,Bedford-Stuyvesant,40.69155,-73.93661999999999,Private room,49,7,5,2019-04-28,0.23,1,56
15785088,"Spacious 2 BR Clinton Hill Apartment-Brooklyn, NY",102103075,Edna + Isaiah,Brooklyn,Crown Heights,40.67923,-73.96285999999999,Entire home/apt,139,1,216,2019-06-30,6.64,1,257
34397198,Tranquility on Times Square VIP Room King Bed,259087876,Dennis,Manhattan,Midtown,40.75845,-73.98026,Private room,325,1,6,2019-06-28,3.21,7,67
2392296,"A Simple, Calm Space",10510181,Août,Bronx,Kingsbridge,40.88437,-73.89746,Shared room,32,2,6,2016-09-22,0.16,1,83
9726143,"Huge 1-Bedroom, A+ Midtown Location",37803660,Adrienne,Manhattan,Midtown,40.75088,-73.96918000000001,Entire home/apt,199,4,1,2016-01-05,0.02,1,0
14826817,Sid's Victorian Oasis,92720308,Sidney,Brooklyn,Flatbush,40.64088,-73.96306,Private room,120,1,87,2019-06-12,2.53,3,313
24608893,Huge light filled bedroom in trendy Williamsburg,27032848,Samia,Brooklyn,Williamsburg,40.71747,-73.96045,Private room,89,4,4,2019-06-17,0.29,1,128
16797910,Brooklyn less than 30 min from manhattan (subway),111666924,Carl,Brooklyn,Crown Heights,40.67219,-73.92168000000001,Entire home/apt,75,3,72,2019-06-09,2.48,1,19
7125107,Room steps away from LaGuardia airport,37312959,Maya,Queens,East Elmhurst,40.77005,-73.87691,Private room,45,1,448,2019-07-07,9.63,5,166
